# GENERATED by scripts/sentence_census.py -- do not edit.
# Edit metadata/NON_MF_SENTENCE_MAP.tsv and regenerate.
# Manuscript SHA-256: 3635091793cb04f0660c9c152ccdcb7ba58792167f68399848730c46814a8f93
key	line	section	env	label	status	decls	sentence
86d7bbda9474	2075	Amenable traces and Clifford lamps		prop:clifford-locally-rf	formalized	GroupApproximation.CliffordWitnessHSRemarkGeneral.PrintedCliffordWitnessSoficModelsHS GroupApproximation.CliffordWitnessHSRemarkGeneral.manuscriptCliffordWitnessSoficModelsHS GroupApproximation.CliffordWitnessHSRemark.tendsto_hsNorm_modelUnitary_mul GroupApproximation.CliffordWitnessHSRemark.tendsto_hsNorm_modelUnitary_sub_one GroupApproximation.CliffordWitnessHSRemark.tendsto_movedFraction_of_ne_one GroupApproximation.CliffordWitnessHSRemark.manuscriptSentence_soficPermutationModelsHS	The permutation matrices $V_n$ of a sofic approximation of $W$ satisfy $\hsnorm{V_n(gh)-V_n(g)V_n(h)}\to0$, while $\hsnorm{V_n(\varepsilon)-1}\to\sqrt2$, because $\varepsilon\ne1$ moves almost every point.
42ae3f886537	2075	Amenable traces and Clifford lamps		prop:clifford-locally-rf	formalized	GroupApproximation.CliffordWitnessHSRemarkGeneral.PrintedCliffordWitnessHSCollapseFails GroupApproximation.CliffordWitnessHSRemarkGeneral.manuscriptCliffordWitnessHSCollapseFails GroupApproximation.CliffordWitnessHSRemark.manuscriptSentence_hsCollapseFails GroupApproximation.CliffordWitnessHSRemark.manuscriptSentence_noSoficCompressionCriterion	So the collapse of Corollary~\ref{cor:defect-hs} fails for asymptotic representations in normalized Hilbert--Schmidt norm, although $\varepsilon$ is a central involution of $W$ inside $\mathfrak D_W(\Gamma)$: Theorem~\ref{thm:transport} needs operator norm control of the conjugation maps, and no version of Theorem~\ref{thm:compression-criterion} for sofic or hyperlinear approximation follows from these hypotheses.
3229365c29c6	2087	Amenable traces and Clifford lamps		prop:clifford-locally-rf	definition	GroupApproximation.ExplicitLinearModel.gammaBar GroupApproximation.AffineHNNBase.affUnit GroupApproximation.AffineHNNBase.affUnit_val GroupApproximation.Manuscript.NonMF.AffineDoublingLiteralModel.PrintedGammaBarAffine GroupApproximation.Manuscript.NonMF.AffineDoublingLiteralModel.printedGammaBarAffine	For a concrete instance, take
77028123cdd6	2096	Amenable traces and Clifford lamps		prop:clifford-locally-rf	formalized	GroupApproximation.ExplicitIntegralLinearModel.gammaBar_residuallyFinite GroupApproximation.CommutingLampCollapse.gammaBar_hasKazhdanPropertyT	It is residually finite, since reduction modulo a suitable integer separates any two distinct integral matrices, and it has property~\textup{(T)}~\cite[Example~1.7.4(i)]{BHV}.
e947a3d4f4a1	2096	Amenable traces and Clifford lamps		prop:clifford-locally-rf	definition	GroupApproximation.ExplicitLinearModel.dU GroupApproximation.ExplicitLinearModel.conjD GroupApproximation.Manuscript.NonMF.AffineDoublingLiteralModel.PrintedConjDDefinition GroupApproximation.Manuscript.NonMF.AffineDoublingLiteralModel.printedConjDDefinition	Let
80c65e0771e4	2106	Amenable traces and Clifford lamps		prop:clifford-locally-rf	formalized	GroupApproximation.Manuscript.NonMF.AffineDoublingLiteralModel.PrintedConjDDoublesTranslation GroupApproximation.Manuscript.NonMF.AffineDoublingLiteralModel.printedConjDDoublesTranslation	so that $\alpha(v,A)=(2v,A)$.
c48c7da870a2	2106	Amenable traces and Clifford lamps		prop:clifford-locally-rf	formalized	GroupApproximation.Manuscript.NonMF.AffineDoublingLiteralModel.PrintedConjDRangeEvenTranslations GroupApproximation.Manuscript.NonMF.AffineDoublingLiteralModel.printedConjDRangeEvenTranslations	This is injective, and its image consists of the affine matrices whose translation coordinates are all even, so $[\bar\Gamma:\alpha(\bar\Gamma)]=8$.
8c17c33ec225	2106	Amenable traces and Clifford lamps		prop:clifford-locally-rf	formalized	GroupApproximation.AmenableTraceSentencesB.manuscriptSentence_concreteInstanceDoubling GroupApproximation.AmenableTraceTheorem.manuscriptAffineCliffordHypotheses	Translation $a$ by the first standard basis vector lies outside $\alpha(\bar\Gamma)$.
7f667d9f1cb7	2106	Amenable traces and Clifford lamps		prop:clifford-locally-rf	formalized	GroupApproximation.AmenableTraceTheorem.manuscriptAffineCliffordConclusions GroupApproximation.AmenableTraceTheorem.manuscriptSentence_theorem4Application	So the preceding construction applies to $\bar\Gamma$, $\alpha$ and $a$.
4ce81a3db24b	2113	Amenable traces and Clifford lamps	proof	prop:clifford-locally-rf	formalized	GroupApproximation.AmenableTraceTheorem.manuscriptSentence_theorem4Application	Apply Proposition~\ref{prop:clifford-locally-rf} to $\bar\Gamma$, $\alpha$, and $a$.
ad474b8983df	2122	A torsion-free finitely presented example		sec:torsion-free	structural		Theorem~\ref{thm:torsion-free} is proved by passing from Fournier-Facio's group to a two-generated quotient onto which a normal subgroup inside the defect subgroup already maps.
73a1e7bae0fd	2122	A torsion-free finitely presented example		sec:torsion-free	structural		Lemma~\ref{lem:saturation} produces such quotients.
a9dd4b90e479	2127	A torsion-free finitely presented example		sec:torsion-free	formalized	GroupApproximation.Manuscript.NonMF.HullCitationSentences.PrintedHullGeneratingSetLimitSet GroupApproximation.Manuscript.NonMF.HullCitationSentences.printedHullGeneratingSetLimitSet GroupApproximation.Manuscript.NonMF.HullCitationSentences.printedHullTheorem312LimitSet GroupApproximation.Manuscript.NonMF.HullCitationSentences.printedHullTheorem312Osin GroupApproximation.Manuscript.NonMF.HullTheorem312Lemma58.PrintedHullTheorem312 GroupApproximation.Manuscript.NonMF.HullTheorem312Lemma58.printedHullTheorem312 GroupApproximation.GGT.exists_hullGeneratingSet_of_osin GroupApproximation.GGT.OsinClassification.isAcylindricallyHyperbolicOsin_of_limitSet	For an acylindrically hyperbolic group $G$, choose the generating set $A$ provided by Hull~\cite[Theorem~3.12]{Hull}.
615720614d7a	2127	A torsion-free finitely presented example		sec:torsion-free	definition	GroupApproximation.Manuscript.NonMF.TorsionFree.Suitable	A subgroup is \emph{suitable} if it acts non-elementarily on the Cayley graph $\operatorname{Cay}(G,A)$ and normalizes no nontrivial finite subgroup~\cite[Definition~1.4]{Hull}.
0a882030dcd9	2127	A torsion-free finitely presented example		sec:torsion-free	structural		We use the following consequence of Hull's small cancellation theorem~\cite[Theorem~7.1(a), (c), and (e)]{Hull}.
8aead549f1fe	2135	A torsion-free finitely presented example	theorem	thm:hull	partial	GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.hullSmallCancellationTorsionFreePrinted_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedHullTheorem_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedHullTheoremLimitSet_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedHullTheoremOsin_of_greendlinger GroupApproximation.HydeLodha.isSimpleGroup_qTwo_closed GroupApproximation.HydeLodha.qTwo_torsionFree GroupApproximation.HydeLodha.infinite_qTwo GroupApproximation.HydeLodha.finitelyPresentedInfiniteSimpleStatement_of_isFinitelyPresented_qTwo GroupApproximation.HullSC.quotientPeripheralLetterPullbackStatement_holds GroupApproximation.HullSC.relativeIsoperimetricBridgeQuasiGeodesicEmbedded_closed GroupApproximation.HullSC.cutLiftOutcome GroupApproximation.HullSC.CutLift.toCutMove GroupApproximation.HullSC.hullCanonicalQuotientStatementGeneral_of_greendlinger GroupApproximation.HullSC.hullOneStepStatementGeneral_of_greendlinger GroupApproximation.HullSC.hullTowerStatementGeneral_of_greendlinger GroupApproximation.HullSC.hullBallFormStatementGeneral_of_greendlinger GroupApproximation.HullSC.torsionFreeHullCanonicalQuotientStatement_of_greendlinger GroupApproximation.HullSC.hullOneStepStatement_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerSentences.manuscriptSentence_hullTheoremTorsionFreeOsin_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerForms.manuscriptSentence_hullTheorem_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerForms.manuscriptSentence_hullTheoremOsin_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerForms.manuscriptHullTheoremLimitSet_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerForms.hullSmallCancellationTorsionFreePrinted_of_greendlinger GroupApproximation.HullSC.boundedHullLemma44CanonicalQuotientStatement_of_greendlinger GroupApproximation.GGT.VanKampen.osinLemma94Section_of_pieces GroupApproximation.GGT.VanKampen.OsinLemma94PlanarRunInput GroupApproximation.GGT.VanKampen.osinLemma94AntiparallelMetric GroupApproximation.Olshanskii.orientedThreeClassPolygon GroupApproximation.Olshanskii.exists_long_antiparallel_pair GroupApproximation.GGT.VanKampen.osinLemma94Section_of_planarPieces GroupApproximation.GGT.VanKampen.osinLemma94PolygonCoversInput GroupApproximation.GGT.VanKampen.osinLemma94PolygonCountInput_of_sideBudget GroupApproximation.GGT.VanKampen.OsinLemma94PolygonSideBudgetInput GroupApproximation.GGT.VanKampen.OsinLemma94RealizedPolygons.covers_of_regionFacing_le GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.alpha_faceOf_not_cell_of_unbound GroupApproximation.GGT.VanKampen.RealizedSectionFamily.sum_card_regionFacingUnbound_le GroupApproximation.GGT.VanKampen.OsinLemma94ClassPolygons.unbound_lt_of_classes GroupApproximation.GGT.VanKampen.OsinLemma94ClassPolygons.corner_closed GroupApproximation.GGT.VanKampen.OsinLemma94ClassPolygons.dense_of_classCovers GroupApproximation.GGT.VanKampen.OsinLemma94ClassPolygons.ofSides GroupApproximation.GGT.VanKampen.OsinLemma94ClassCountInput GroupApproximation.GGT.VanKampen.OsinLemma94PolygonRealizationInput GroupApproximation.GGT.VanKampen.OsinLemma94PolygonCountInput GroupApproximation.GGT.VanKampen.OsinLemma94CaseOneInput GroupApproximation.GGT.VanKampen.OsinLemma94CaseTwoInput GroupApproximation.GGT.VanKampen.OsinLemma94RealizedPolygons GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.DartMinimal GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.exists_dartMinimal GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.CornerInsertionInput GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.PendantPathRemovalInput GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.SeparatingPathRemovalInput GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.ChainRespellInput GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.chainRespellInput_of_pieces GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.separatingPathRemovalInput_of_pendant GroupApproximation.GGT.VanKampen.Surgery.GFaceMerge.facePerm_keep_of_ne GroupApproximation.GGT.VanKampen.Surgery.GFaceMerge.sigma_keep_eq_self GroupApproximation.GGT.VanKampen.osinLemma94PolygonRealizationInput_of_pieces GroupApproximation.GGT.VanKampen.OsinLemma94CuttingChainsInput GroupApproximation.GGT.VanKampen.OsinLemma94CellArcsInput GroupApproximation.GGT.VanKampen.OsinLemma94BoundaryArcsInput GroupApproximation.GGT.VanKampen.OsinLemma94PolygonPartitionInput GroupApproximation.GGT.VanKampen.QuasiGeodesicRespellInput GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.GFacesApart GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.CellArcsQuasiGeodesic GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.BoundaryArcsQuasiGeodesic GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.CuttingChainsQuasiGeodesic GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.gFacesApart_of_dartMinimal GroupApproximation.GGT.VanKampen.osinLemma94CuttingChainsInput_of_pieces GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.chain_rel_getElem GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.facePerm_getElem_of_rotate_eq GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.not_leaf_of_dartMinimal GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.alpha_not_mem_of_dartMinimal GroupApproximation.GGT.VanKampen.quasiGeodesicRespellInput GroupApproximation.GGT.VanKampen.listVal_drop_take_eq_vertex GroupApproximation.GGT.VanKampen.osinLemma94PolygonRealizationInput_of_partition GroupApproximation.GGT.VanKampen.osinLemma94PolygonRealizationInput GroupApproximation.GGT.VanKampen.osinLemma94Section_of_residuals GroupApproximation.GGT.VanKampen.vertex_append_of_listVal_eq_one GroupApproximation.GGT.VanKampen.IsLambdaCQuasiGeodesicWord.of_append_listVal_eq_one GroupApproximation.GGT.VanKampen.IsLambdaCQuasiGeodesicWord.flatMap_of_gaps GroupApproximation.GGT.VanKampen.listVal_flatMap_of_gaps GroupApproximation.GGT.VanKampen.IsLambdaCQuasiGeodesicWord.length_le_ceil_of_append GroupApproximation.GGT.VanKampen.length_flatMap_append_le GroupApproximation.GGT.VanKampen.IsLambdaCQuasiGeodesicWord.length_flatMap_le_of_gaps GroupApproximation.GGT.VanKampen.classWordLength_le_mul GroupApproximation.GGT.VanKampen.dense_of_mul_covers GroupApproximation.GGT.VanKampen.OsinLemma94PinchedQuadrilateralStatement GroupApproximation.GGT.VanKampen.Embedded.reverseDarts_ne_nil_of_length_pos GroupApproximation.GGT.VanKampen.Embedded.targetBoundaryDarts_ne_nil_of_length_pos GroupApproximation.GGT.VanKampen.OsinLemma94PinchedQuadrilateralStatement.false_of_quadrilateral GroupApproximation.GGT.VanKampen.OsinLemma94ClassPolygons.flatMap_pinchedPieces GroupApproximation.GGT.VanKampen.OsinLemma94ClassPolygons.flatMap_fst_pinchedPieces GroupApproximation.GGT.VanKampen.OsinLemma94ClassPolygons.pinchedPieces_spec GroupApproximation.GGT.VanKampen.OsinLemma94ClassPolygons.pinchedPieces_getLast? GroupApproximation.GGT.VanKampen.OsinLemma94ClassPolygons.exists_cellArc_pinchedPieces GroupApproximation.GGT.VanKampen.OsinLemma94ClassPolygons.exists_boundaryArc_pinchedPieces GroupApproximation.Manuscript.NonMF.TorsionFreeSectionSentences.PrintedHullSmallCancellationCurrent GroupApproximation.Manuscript.NonMF.TorsionFreeHullPrintedLeastArea.manuscriptSentence_hullTheorem_of_leastAreaLeaves GroupApproximation.Manuscript.NonMF.TorsionFreeOsinNotion.PrintedHullSmallCancellationOsin GroupApproximation.Manuscript.NonMF.TorsionFreeHullPrintedLeastArea.manuscriptSentence_hullTheoremOsin_of_leastAreaLeaves GroupApproximation.HullSC.normalizesNoNontrivialFinite_map_N GroupApproximation.Manuscript.NonMF.TorsionFreeLimitSetNotion.PrintedHullSmallCancellationLimitSet GroupApproximation.Manuscript.NonMF.TorsionFreeLimitSetEndpoints.manuscriptHullTheoremLimitSet_of_leastAreaLeaves GroupApproximation.GGT.VanKampen.OsinLemma94PlanarPolygons.unbound_lt GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.exists_reduced_dartMinimal GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.DartMinimal.unselectedGFacesMerged GroupApproximation.GGT.VanKampen.osinLemma94CaseTwoInput GroupApproximation.GGT.VanKampen.osinLemma94CaseTwoInput_of_insertion GroupApproximation.GGT.VanKampen.osinLemma94CaseTwo_false	Let $G$ be acylindrically hyperbolic, let $N\le G$ be suitable with respect to $A$, and let $g_1,\dots,g_m\in G$.
4895f03fdf5f	2135	A torsion-free finitely presented example	theorem	thm:hull	partial	GroupApproximation.GGT.VanKampen.exists_cyclicRuns GroupApproximation.GGT.VanKampen.CyclicRuns.runs GroupApproximation.GGT.VanKampen.CyclicRuns.runs_spec GroupApproximation.GGT.VanKampen.CyclicRuns.flatten_runs GroupApproximation.GGT.VanKampen.CyclicRuns.getElem_of_mem_runs GroupApproximation.GGT.VanKampen.CyclicRuns.not_of_mem_getLast?_runs GroupApproximation.GGT.VanKampen.CyclicRuns.getLast?_getElem_runs GroupApproximation.GGT.VanKampen.CyclicRuns.getLast?_rotate_range GroupApproximation.GGT.VanKampen.CyclicRuns.isChain_rotate_range GroupApproximation.GGT.VanKampen.CyclicRuns.flatMap_range_getD GroupApproximation.GGT.VanKampen.CyclicRuns.getD_runs_eq GroupApproximation.GGT.VanKampen.FaceBoundary.getElem?_add_mod_length GroupApproximation.GGT.VanKampen.FaceBoundary.pow_length_apply GroupApproximation.GGT.VanKampen.FaceBoundary.rotate_take_eq_map_pow GroupApproximation.GGT.VanKampen.List.eq_map_pow_of_isChain GroupApproximation.GGT.VanKampen.Embedded.CyclicArc.exists_darts_eq_map_pow GroupApproximation.GGT.VanKampen.FaceBoundary.two_le_count_map_pow GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.hullSmallCancellationTorsionFreePrinted_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedHullTheorem_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedHullTheoremLimitSet_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedHullTheoremOsin_of_greendlinger GroupApproximation.HydeLodha.isSimpleGroup_qTwo_closed GroupApproximation.HydeLodha.qTwo_torsionFree GroupApproximation.HydeLodha.infinite_qTwo GroupApproximation.HydeLodha.finitelyPresentedInfiniteSimpleStatement_of_isFinitelyPresented_qTwo GroupApproximation.HullSC.quotientPeripheralLetterPullbackStatement_holds GroupApproximation.HullSC.relativeIsoperimetricBridgeQuasiGeodesicEmbedded_closed GroupApproximation.HullSC.cutLiftOutcome GroupApproximation.HullSC.CutLift.toCutMove GroupApproximation.HullSC.hullCanonicalQuotientStatementGeneral_of_greendlinger GroupApproximation.HullSC.hullOneStepStatementGeneral_of_greendlinger GroupApproximation.HullSC.hullTowerStatementGeneral_of_greendlinger GroupApproximation.HullSC.hullBallFormStatementGeneral_of_greendlinger GroupApproximation.HullSC.torsionFreeHullCanonicalQuotientStatement_of_greendlinger GroupApproximation.HullSC.hullOneStepStatement_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerSentences.manuscriptSentence_hullTheoremTorsionFreeOsin_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerForms.manuscriptSentence_hullTheorem_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerForms.manuscriptSentence_hullTheoremOsin_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerForms.manuscriptHullTheoremLimitSet_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerForms.hullSmallCancellationTorsionFreePrinted_of_greendlinger GroupApproximation.HullSC.boundedHullLemma44CanonicalQuotientStatement_of_greendlinger GroupApproximation.GGT.VanKampen.osinLemma94Section_of_pieces GroupApproximation.GGT.VanKampen.OsinLemma94PlanarRunInput GroupApproximation.GGT.VanKampen.osinLemma94AntiparallelMetric GroupApproximation.Olshanskii.orientedThreeClassPolygon GroupApproximation.Olshanskii.exists_long_antiparallel_pair GroupApproximation.GGT.VanKampen.osinLemma94Section_of_planarPieces GroupApproximation.GGT.VanKampen.osinLemma94PolygonCoversInput GroupApproximation.GGT.VanKampen.osinLemma94PolygonCountInput_of_sideBudget GroupApproximation.GGT.VanKampen.OsinLemma94PolygonSideBudgetInput GroupApproximation.GGT.VanKampen.OsinLemma94RealizedPolygons.covers_of_regionFacing_le GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.alpha_faceOf_not_cell_of_unbound GroupApproximation.GGT.VanKampen.RealizedSectionFamily.sum_card_regionFacingUnbound_le GroupApproximation.GGT.VanKampen.OsinLemma94ClassPolygons.unbound_lt_of_classes GroupApproximation.GGT.VanKampen.OsinLemma94ClassPolygons.corner_closed GroupApproximation.GGT.VanKampen.OsinLemma94ClassPolygons.dense_of_classCovers GroupApproximation.GGT.VanKampen.OsinLemma94ClassPolygons.ofSides GroupApproximation.GGT.VanKampen.OsinLemma94ClassCountInput GroupApproximation.GGT.VanKampen.OsinLemma94PolygonRealizationInput GroupApproximation.GGT.VanKampen.OsinLemma94PolygonCountInput GroupApproximation.GGT.VanKampen.OsinLemma94CaseOneInput GroupApproximation.GGT.VanKampen.OsinLemma94CaseTwoInput GroupApproximation.GGT.VanKampen.OsinLemma94RealizedPolygons GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.DartMinimal GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.exists_dartMinimal GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.CornerInsertionInput GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.PendantPathRemovalInput GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.SeparatingPathRemovalInput GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.ChainRespellInput GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.chainRespellInput_of_pieces GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.separatingPathRemovalInput_of_pendant GroupApproximation.GGT.VanKampen.Surgery.GFaceMerge.facePerm_keep_of_ne GroupApproximation.GGT.VanKampen.Surgery.GFaceMerge.sigma_keep_eq_self GroupApproximation.GGT.VanKampen.osinLemma94PolygonRealizationInput_of_pieces GroupApproximation.GGT.VanKampen.OsinLemma94CuttingChainsInput GroupApproximation.GGT.VanKampen.OsinLemma94CellArcsInput GroupApproximation.GGT.VanKampen.OsinLemma94BoundaryArcsInput GroupApproximation.GGT.VanKampen.OsinLemma94PolygonPartitionInput GroupApproximation.GGT.VanKampen.QuasiGeodesicRespellInput GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.GFacesApart GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.CellArcsQuasiGeodesic GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.BoundaryArcsQuasiGeodesic GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.CuttingChainsQuasiGeodesic GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.gFacesApart_of_dartMinimal GroupApproximation.GGT.VanKampen.osinLemma94CuttingChainsInput_of_pieces GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.chain_rel_getElem GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.facePerm_getElem_of_rotate_eq GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.not_leaf_of_dartMinimal GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.alpha_not_mem_of_dartMinimal GroupApproximation.GGT.VanKampen.quasiGeodesicRespellInput GroupApproximation.GGT.VanKampen.listVal_drop_take_eq_vertex GroupApproximation.GGT.VanKampen.osinLemma94PolygonRealizationInput_of_partition GroupApproximation.GGT.VanKampen.osinLemma94PolygonRealizationInput GroupApproximation.GGT.VanKampen.osinLemma94Section_of_residuals GroupApproximation.GGT.VanKampen.vertex_append_of_listVal_eq_one GroupApproximation.GGT.VanKampen.IsLambdaCQuasiGeodesicWord.of_append_listVal_eq_one GroupApproximation.GGT.VanKampen.IsLambdaCQuasiGeodesicWord.flatMap_of_gaps GroupApproximation.GGT.VanKampen.listVal_flatMap_of_gaps GroupApproximation.GGT.VanKampen.IsLambdaCQuasiGeodesicWord.length_le_ceil_of_append GroupApproximation.GGT.VanKampen.length_flatMap_append_le GroupApproximation.GGT.VanKampen.IsLambdaCQuasiGeodesicWord.length_flatMap_le_of_gaps GroupApproximation.GGT.VanKampen.classWordLength_le_mul GroupApproximation.GGT.VanKampen.dense_of_mul_covers GroupApproximation.GGT.VanKampen.OsinLemma94PinchedQuadrilateralStatement GroupApproximation.GGT.VanKampen.Embedded.reverseDarts_ne_nil_of_length_pos GroupApproximation.GGT.VanKampen.Embedded.targetBoundaryDarts_ne_nil_of_length_pos GroupApproximation.GGT.VanKampen.OsinLemma94PinchedQuadrilateralStatement.false_of_quadrilateral GroupApproximation.GGT.VanKampen.OsinLemma94ClassPolygons.flatMap_pinchedPieces GroupApproximation.GGT.VanKampen.OsinLemma94ClassPolygons.flatMap_fst_pinchedPieces GroupApproximation.GGT.VanKampen.OsinLemma94ClassPolygons.pinchedPieces_spec GroupApproximation.GGT.VanKampen.OsinLemma94ClassPolygons.pinchedPieces_getLast? GroupApproximation.GGT.VanKampen.OsinLemma94ClassPolygons.exists_cellArc_pinchedPieces GroupApproximation.GGT.VanKampen.OsinLemma94ClassPolygons.exists_boundaryArc_pinchedPieces GroupApproximation.Manuscript.NonMF.TorsionFreeSectionSentences.PrintedHullSmallCancellationCurrent GroupApproximation.Manuscript.NonMF.TorsionFreeHullPrintedLeastArea.manuscriptSentence_hullTheorem_of_leastAreaLeaves GroupApproximation.Manuscript.NonMF.TorsionFreeOsinNotion.PrintedHullSmallCancellationOsin GroupApproximation.Manuscript.NonMF.TorsionFreeHullPrintedLeastArea.manuscriptSentence_hullTheoremOsin_of_leastAreaLeaves GroupApproximation.HullSC.normalizesNoNontrivialFinite_map_N GroupApproximation.Manuscript.NonMF.TorsionFreeLimitSetNotion.PrintedHullSmallCancellationLimitSet GroupApproximation.Manuscript.NonMF.TorsionFreeLimitSetEndpoints.manuscriptHullTheoremLimitSet_of_leastAreaLeaves GroupApproximation.GGT.VanKampen.OsinLemma94PlanarPolygons.unbound_lt GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.exists_reduced_dartMinimal GroupApproximation.GGT.VanKampen.GloballyDistinguishedSectionFamily.DartMinimal.unselectedGFacesMerged GroupApproximation.GGT.VanKampen.osinLemma94CaseTwoInput GroupApproximation.GGT.VanKampen.osinLemma94CaseTwoInput_of_insertion GroupApproximation.GGT.VanKampen.osinLemma94CaseTwo_false GroupApproximation.GGT.VanKampen.OsinLemma94KindTransitionInput GroupApproximation.GGT.VanKampen.OsinLemma94LongTransitionInput GroupApproximation.GGT.VanKampen.osinLemma94KindTransitionInput_of_longTransitions GroupApproximation.GGT.VanKampen.OsinLemma94RealizedPolygons.card_filter_not_le_kindNonJoins_add GroupApproximation.GGT.VanKampen.OsinLemma94RealizedPolygons.card_kindNonJoins_le GroupApproximation.GGT.VanKampen.OsinLemma94RealizedPolygons.card_runEnds_le GroupApproximation.GGT.VanKampen.OsinLemma94RealizedPolygons.sum_card_runEnds_le_mul	Then there is a surjective homomorphism $\varphi\colon G\to Q$ such that $Q$ is acylindrically hyperbolic, $\varphi(g_i)\in\varphi(N)$ for all $i$, and every element of finite order in $Q$ is the image of an element of the same order in $G$.
