OVERFLOW active=3001 total=3198
  taTAtATaTaaaTaTaaaat -> ataTAtaaaaaTaaTaaaaaaaaT
  taTAtATaTaaTaaTaaaat -> ataTAtaaaTaaaaTaaaaaaaaT
  taTAtATaTaaTaaaaaaat -> ataTAtaaaTaaaaaaaaaaaaaaT
  taTAtATaTaaaTaaaaaat -> ataTAtaaaaaTaaaaaaaaaaaaT
  taTAtATaTaaaaTaaaaat -> ataTAtaaaaaaaTaaaaaaaaaaT
  taTAtATaTaTaTaaTaaTat -> ataTAtaTaaTaaaaTaaaaTaaT
  taTAtATaTaTaTaaTaTaat -> ataTAtaTaaTaaaaTaaTaaaaT
  taTAtATaTaTaTaTaaaTat -> ataTAtaTaaTaaTaaaaaaTaaT
  taTAtATaTaTaTaTaaTaat -> ataTAtaTaaTaaTaaaaTaaaaT
  taTAtATaTaTaTaTaTaaat -> ataTAtaTaaTaaTaaTaaaaaaT
  taTAtATaTaaTaaTaaaTat -> ataTAtaaaTaaaaTaaaaaaTaaT
  taTAtATaTaaTaaTaaTaat -> ataTAtaaaTaaaaTaaaaTaaaaT
  taTAtATaTaaTaaTaTaaat -> ataTAtaaaTaaaaTaaTaaaaaaT
  taTAtATaTaaTaTaaaaTat -> ataTAtaaaTaaTaaaaaaaaTaaT
  taTAtATaTaTaaTaaaaTat -> ataTAtaTaaaaTaaaaaaaaTaaT
  taTAtATaTaTaTaaaaTaat -> ataTAtaTaaTaaaaaaaaTaaaaT
  taTAtATaTaaTaTaaaTaat -> ataTAtaaaTaaTaaaaaaTaaaaT
  taTAtATaTaTaaTaaaTaat -> ataTAtaTaaaaTaaaaaaTaaaaT
  taTAtATaTaTaTaaaTaaat -> ataTAtaTaaTaaaaaaTaaaaaaT
  taTAtATaTaTaTaTaaaaat -> ataTAtaTaaTaaTaaaaaaaaaaT
  taTAtATaTaTaaTaaTaaat -> ataTAtaTaaaaTaaaaTaaaaaaT
  taTAtATaTaaTaTaaTaaat -> ataTAtaaaTaaTaaaaTaaaaaaT
  taTAtATaTaaTaTaTaaaat -> ataTAtaaaTaaTaaTaaaaaaaaT
  taTAtATaTaTaaTaTaaaat -> ataTAtaTaaaaTaaTaaaaaaaaT
  taTAtATaTaTaTaaTaaaat -> ataTAtaTaaTaaaaTaaaaaaaaT
  taTAtATaTaTaTaaaaaaat -> ataTAtaTaaTaaaaaaaaaaaaaaT
  taTAtATaTaaaTaaaaTaat -> ataTAtaaaaaTaaaaaaaaTaaaaT
  taTAtATaTaaTaaaaTaaat -> ataTAtaaaTaaaaaaaaTaaaaaaT
  taTAtATaTaTaaaaTaaaat -> ataTAtaTaaaaaaaaTaaaaaaaaT
  taTAtATaTaaaTaaaTaaat -> ataTAtaaaaaTaaaaaaTaaaaaaT
  taTAtATaTaaTaTaaaaaat -> ataTAtaaaTaaTaaaaaaaaaaaaT
  taTAtATaTaTaaTaaaaaat -> ataTAtaTaaaaTaaaaaaaaaaaaT
  taTAtATaTaaaTaaTaaaat -> ataTAtaaaaaTaaaaTaaaaaaaaT
  taTAtATaTaaTaaTaaaaat -> ataTAtaaaTaaaaTaaaaaaaaaaT
  taTAtATaTaaaTaTaaaaat -> ataTAtaaaaaTaaTaaaaaaaaaaT
  taTAtATaTaTaaaTaaaaat -> ataTAtaTaaaaaaTaaaaaaaaaaT
  taTAtATaTaaTaaaTaaaat -> ataTAtaaaTaaaaaaTaaaaaaaaT
  taTAtATaTaTaTaTaaaaTat -> ataTAtaTaaTaaTaaaaaaaaTaaT
  taTAtATaTaaaTaaaaaaat -> ataTAtaaaaaTaaaaaaaaaaaaaaT
  taTAtATaTaaaaTaaaaaat -> ataTAtaaaaaaaTaaaaaaaaaaaaT
  taTAtATaTaTaTaaTaaaTat -> ataTAtaTaaTaaaaTaaaaaaTaaT
  taTAtATaTaTaTaaTaaTaat -> ataTAtaTaaTaaaaTaaaaTaaaaT
  taTAtATaTaTaTaaTaTaaat -> ataTAtaTaaTaaaaTaaTaaaaaaT
  taTAtATaTaTaTaTaaaTaat -> ataTAtaTaaTaaTaaaaaaTaaaaT
  taTAtATaTaTaTaTaaTaaat -> ataTAtaTaaTaaTaaaaTaaaaaaT
  taTAtATaTaTaTaTaTaaaat -> ataTAtaTaaTaaTaaTaaaaaaaaT
  taTAtATaTaaTaaTaaaaTat -> ataTAtaaaTaaaaTaaaaaaaaTaaT
  taTAtATaTaaTaaTaaaTaat -> ataTAtaaaTaaaaTaaaaaaTaaaaT
  taTAtATaTaaTaaTaaTaaat -> ataTAtaaaTaaaaTaaaaTaaaaaaT
  taTAtATaTaaTaaTaTaaaat -> ataTAtaaaTaaaaTaaTaaaaaaaaT
  taTAtATaTaaTaTaaaaTaat -> ataTAtaaaTaaTaaaaaaaaTaaaaT
  taTAtATaTaTaaTaaaaTaat -> ataTAtaTaaaaTaaaaaaaaTaaaaT
  taTAtATaTaTaTaaaaTaaat -> ataTAtaTaaTaaaaaaaaTaaaaaaT
  taTAtATaTaTaTaTaaaaaat -> ataTAtaTaaTaaTaaaaaaaaaaaaT
  taTAtATaTaaTaTaaaTaaat -> ataTAtaaaTaaTaaaaaaTaaaaaaT
  taTAtATaTaTaaTaaaTaaat -> ataTAtaTaaaaTaaaaaaTaaaaaaT
  taTAtATaTaTaTaaaTaaaat -> ataTAtaTaaTaaaaaaTaaaaaaaaT
  taTAtATaTaTaTaaTaaaaat -> ataTAtaTaaTaaaaTaaaaaaaaaaT
  taTAtATaTaTaaTaTaaaaat -> ataTAtaTaaaaTaaTaaaaaaaaaaT
  taTAtATaTaaTaTaTaaaaat -> ataTAtaaaTaaTaaTaaaaaaaaaaT
  taTAtATaTaTaaTaaTaaaat -> ataTAtaTaaaaTaaaaTaaaaaaaaT
  taTAtATaTaaTaTaaTaaaat -> ataTAtaaaTaaTaaaaTaaaaaaaaT
  taTAtATaTaaTaTaaaaaaat -> ataTAtaaaTaaTaaaaaaaaaaaaaaT
  taTAtATaTaTaaTaaaaaaat -> ataTAtaTaaaaTaaaaaaaaaaaaaaT
  taTAtATaTaaaTaaaaTaaat -> ataTAtaaaaaTaaaaaaaaTaaaaaaT
  taTAtATaTaaTaaaaTaaaat -> ataTAtaaaTaaaaaaaaTaaaaaaaaT
  taTAtATaTaTaaaaTaaaaat -> ataTAtaTaaaaaaaaTaaaaaaaaaaT
  taTAtATaTaaaTaaaTaaaat -> ataTAtaaaaaTaaaaaaTaaaaaaaaT
  taTAtATaTaaTaaTaaaaaat -> ataTAtaaaTaaaaTaaaaaaaaaaaaT
  taTAtATaTaaaTaTaaaaaat -> ataTAtaaaaaTaaTaaaaaaaaaaaaT
  taTAtATaTaTaaaTaaaaaat -> ataTAtaTaaaaaaTaaaaaaaaaaaaT
  taTAtATaTaaaTaaTaaaaat -> ataTAtaaaaaTaaaaTaaaaaaaaaaT
  taTAtATaTaaTaaaTaaaaat -> ataTAtaaaTaaaaaaTaaaaaaaaaaT
  taTAtATaTaTaTaaTaaaaTat -> ataTAtaTaaTaaaaTaaaaaaaaTaaT
  taTAtATaTaTaTaTaaaaTaat -> ataTAtaTaaTaaTaaaaaaaaTaaaaT
  taTAtATaTaaaaTaaaaaaat -> ataTAtaaaaaaaTaaaaaaaaaaaaaaT
  taTAtATaTaTaTaaTaaaTaat -> ataTAtaTaaTaaaaTaaaaaaTaaaaT
  taTAtATaTaTaTaaTaaTaaat -> ataTAtaTaaTaaaaTaaaaTaaaaaaT
  taTAtATaTaTaTaaTaTaaaat -> ataTAtaTaaTaaaaTaaTaaaaaaaaT
  taTAtATaTaTaTaTaaaTaaat -> ataTAtaTaaTaaTaaaaaaTaaaaaaT
  taTAtATaTaTaTaTaTaaaaat -> ataTAtaTaaTaaTaaTaaaaaaaaaaT
  taTAtATaTaTaTaTaaTaaaat -> ataTAtaTaaTaaTaaaaTaaaaaaaaT
  taTAtATaTaaTaaTaaaaTaat -> ataTAtaaaTaaaaTaaaaaaaaTaaaaT
  taTAtATaTaaTaaTaaaTaaat -> ataTAtaaaTaaaaTaaaaaaTaaaaaaT
  taTAtATaTaaTaaTaaTaaaat -> ataTAtaaaTaaaaTaaaaTaaaaaaaaT
  taTAtATaTaaTaaTaTaaaaat -> ataTAtaaaTaaaaTaaTaaaaaaaaaaT
  taTAtATaTaaTaTaaaaTaaat -> ataTAtaaaTaaTaaaaaaaaTaaaaaaT
  taTAtATaTaTaaTaaaaTaaat -> ataTAtaTaaaaTaaaaaaaaTaaaaaaT
  taTAtATaTaTaTaTaaaaaaat -> ataTAtaTaaTaaTaaaaaaaaaaaaaaT
  taTAtATaTaTaTaaaaTaaaat -> ataTAtaTaaTaaaaaaaaTaaaaaaaaT
  taTAtATaTaTaTaaTaaaaaat -> ataTAtaTaaTaaaaTaaaaaaaaaaaaT
  taTAtATaTaTaaTaTaaaaaat -> ataTAtaTaaaaTaaTaaaaaaaaaaaaT
  taTAtATaTaaTaTaTaaaaaat -> ataTAtaaaTaaTaaTaaaaaaaaaaaaT
  taTAtATaTaaTaTaaaTaaaat -> ataTAtaaaTaaTaaaaaaTaaaaaaaaT
  taTAtATaTaTaaTaaaTaaaat -> ataTAtaTaaaaTaaaaaaTaaaaaaaaT
  taTAtATaTaTaTaaaTaaaaat -> ataTAtaTaaTaaaaaaTaaaaaaaaaaT
  taTAtATaTaaTaTaaTaaaaat -> ataTAtaaaTaaTaaaaTaaaaaaaaaaT
  taTAtATaTaTaaTaaTaaaaat -> ataTAtaTaaaaTaaaaTaaaaaaaaaaT
  taTAtATaTaaTaaTaaaaaaat -> ataTAtaaaTaaaaTaaaaaaaaaaaaaaT
  taTAtATaTaaaTaTaaaaaaat -> ataTAtaaaaaTaaTaaaaaaaaaaaaaaT
  taTAtATaTaTaaaTaaaaaaat -> ataTAtaTaaaaaaTaaaaaaaaaaaaaaT
  taTAtATaTaaaTaaaaTaaaat -> ataTAtaaaaaTaaaaaaaaTaaaaaaaaT
  taTAtATaTaaTaaaaTaaaaat -> ataTAtaaaTaaaaaaaaTaaaaaaaaaaT
  taTAtATaTaTaaaaTaaaaaat -> ataTAtaTaaaaaaaaTaaaaaaaaaaaaT
  taTAtATaTaaaTaaaTaaaaat -> ataTAtaaaaaTaaaaaaTaaaaaaaaaaT
  taTAtATaTaaTaaaTaaaaaat -> ataTAtaaaTaaaaaaTaaaaaaaaaaaaT
  taTAtATaTaaaTaaTaaaaaat -> ataTAtaaaaaTaaaaTaaaaaaaaaaaaT
  taTAtATaTaTaTaaTaaaaTaat -> ataTAtaTaaTaaaaTaaaaaaaaTaaaaT
  taTAtATaTaTaTaTaaaaTaaat -> ataTAtaTaaTaaTaaaaaaaaTaaaaaaT
  taTAtATaTaTaTaTaTaaaaaat -> ataTAtaTaaTaaTaaTaaaaaaaaaaaaT
  taTAtATaTaTaTaaTaaaTaaat -> ataTAtaTaaTaaaaTaaaaaaTaaaaaaT
  taTAtATaTaTaTaaTaaTaaaat -> ataTAtaTaaTaaaaTaaaaTaaaaaaaaT
  taTAtATaTaTaTaaTaTaaaaat -> ataTAtaTaaTaaaaTaaTaaaaaaaaaaT
  taTAtATaTaTaTaTaaaTaaaat -> ataTAtaTaaTaaTaaaaaaTaaaaaaaaT
  taTAtATaTaTaTaTaaTaaaaat -> ataTAtaTaaTaaTaaaaTaaaaaaaaaaT
  tATAtATAt -> TAtAtaTAtA
  aTAtAtaTAtAt -> atATAtAtAA
  TTaaTAtAtaTAtA -> aaaaTATAtATAt
  TTATaTAtAtaTAtA -> AATaaTATAtATAt
  atATAAtATAta -> aTAtAtaTAAt
  TTaTaTAtAtaTAtA -> aaTaaTATAtATAt
  TTaaaTAtAtaTAtA -> aaaaaaTATAtATAt
  TTATaaTAtAtaTAtA -> AATaaaaTATAtATAt
  TTaTaaTAtAtaTAtA -> aaTaaaaTATAtATAt
  TTaaTaTAtAtaTAtA -> aaaaTaaTATAtATAt
  aTAtAtaTAAtAT -> atATAAtATA
  aTAtAtaTATAtAtaT -> atATATAtAtaTA
  TTaaaaTAtAtaTAtA -> aaaaaaaaTATAtATAt
  TTATaTaTAtAtaTAtA -> AATaaTaaTATAtATAt
  TTaTaTaTAtAtaTAtA -> aaTaaTaaTATAtATAt
  TTATaaaTAtAtaTAtA -> AATaaaaaaTATAtATAt
  TTaTaaaTAtAtaTAtA -> aaTaaaaaaTATAtATAt
  TTaaaTaTAtAtaTAtA -> aaaaaaTaaTATAtATAt
  TTaaTaaTAtAtaTAtA -> aaaaTaaaaTATAtATAt
  TTaaaaaTAtAtaTAtA -> aaaaaaaaaaTATAtATAt
  aTAtATATaTAtAtaTAtA -> TAtaTAtaTATAtATAt
  TTATaaTaTAtAtaTAtA -> AATaaaaTaaTATAtATAt
  TTATaTaaTAtAtaTAtA -> AATaaTaaaaTATAtATAt
  TTaaTaTaTAtAtaTAtA -> aaaaTaaTaaTATAtATAt
  TTaTaaTaTAtAtaTAtA -> aaTaaaaTaaTATAtATAt
  TTaTaTaaTAtAtaTAtA -> aaTaaTaaaaTATAtATAt
  TTaaaaTaTAtAtaTAtA -> aaaaaaaaTaaTATAtATAt
  ATAtaTATaTAtAtaTAtA -> TAtATAtaaaTATAtATAt
  TTaTaaaaTAtAtaTAtA -> aaTaaaaaaaaTATAtATAt
  TTaaaTaaTAtAtaTAtA -> aaaaaaTaaaaTATAtATAt
  atATAtATATaaaaat -> aTAtAtaTAtaaaaaaaaaT
  TTaaTaaaTAtAtaTAtA -> aaaaTaaaaaaTATAtATAt
  aTAtAtaTAAtaTAt -> aTAtATatAtATAAta
  TTaaaaaaTAtAtaTAtA -> aaaaaaaaaaaaTATAtATAt
  TTATaTaTaTAtAtaTAtA -> AATaaTaaTaaTATAtATAt
  aTAtATATaaTAtAtaTAtA -> TAtaTAtaaaTATAtATAt
  TTaTaTaTaTAtAtaTAtA -> aaTaaTaaTaaTATAtATAt
  TTATaaTaaTAtAtaTAtA -> AATaaaaTaaaaTATAtATAt
  TTaaaTaTaTAtAtaTAtA -> aaaaaaTaaTaaTATAtATAt
  TTaTaaaTaTAtAtaTAtA -> aaTaaaaaaTaaTATAtATAt
  TTaaTaaTaTAtAtaTAtA -> aaaaTaaaaTaaTATAtATAt
  TTaTaTaaaTAtAtaTAtA -> aaTaaTaaaaaaTATAtATAt
  TTaTaaTaaTAtAtaTAtA -> aaTaaaaTaaaaTATAtATAt
  TTaaTaTaaTAtAtaTAtA -> aaaaTaaTaaaaTATAtATAt
  TTaaaaTaaTAtAtaTAtA -> aaaaaaaaTaaaaTATAtATAt
  TTaTaaaaaTAtAtaTAtA -> aaTaaaaaaaaaaTATAtATAt
  ATAtaTATaaTAtAtaTAtA -> TAtATAtaaaaaTATAtATAt
  TTaaTaaaaTAtAtaTAtA -> aaaaTaaaaaaaaTATAtATAt
  TTaaaTaaaTAtAtaTAtA -> aaaaaaTaaaaaaTATAtATAt
  atATAtATATaaaaaat -> aTAtAtaTAtaaaaaaaaaaaT
  taTAtaTATaTAtAtaTAtA -> TatAtATAtaaaTATAtATAt
  TTaaaaaaaTAtAtaTAtA -> aaaaaaaaaaaaaaTATAtATAt
  TTATaTaTaaTAtAtaTAtA -> AATaaTaaTaaaaTATAtATAt
  TTaaTaTaTaTAtAtaTAtA -> aaaaTaaTaaTaaTATAtATAt
  TTaTaaTaTaTAtAtaTAtA -> aaTaaaaTaaTaaTATAtATAt
  aTAtATATaaaTAtAtaTAtA -> TAtaTAtaaaaaTATAtATAt
  TTaTaTaaTaTAtAtaTAtA -> aaTaaTaaaaTaaTATAtATAt
  TTaTaTaTaaTAtAtaTAtA -> aaTaaTaaTaaaaTATAtATAt
  TTaTaaaaTaTAtAtaTAtA -> aaTaaaaaaaaTaaTATAtATAt
  TTaaaTaaTaTAtAtaTAtA -> aaaaaaTaaaaTaaTATAtATAt
  TTaaTaaaTaTAtAtaTAtA -> aaaaTaaaaaaTaaTATAtATAt
  TTaTaaaTaaTAtAtaTAtA -> aaTaaaaaaTaaaaTATAtATAt
  TTaaaTaTaaTAtAtaTAtA -> aaaaaaTaaTaaaaTATAtATAt
  ATAtaTATaTaTAtAtaTAtA -> TAtATAtaaaTaaTATAtATAt
  TTaaTaaTaaTAtAtaTAtA -> aaaaTaaaaTaaaaTATAtATAt
  TTaTaTaaaaTAtAtaTAtA -> aaTaaTaaaaaaaaTATAtATAt
  TTaaTaTaaaTAtAtaTAtA -> aaaaTaaTaaaaaaTATAtATAt
  TTaTaaTaaaTAtAtaTAtA -> aaTaaaaTaaaaaaTATAtATAt
  aTAtAtaTAAtaTATat -> aTAtATatAtATAAtaaaT
  TTaTaaaaaaTAtAtaTAtA -> aaTaaaaaaaaaaaaTATAtATAt
  TTaaaaTaaaTAtAtaTAtA -> aaaaaaaaTaaaaaaTATAtATAt
  TTaaTaaaaaTAtAtaTAtA -> aaaaTaaaaaaaaaaTATAtATAt
  TTaTaTaTaTaTAtAtaTAtA -> aaTaaTaaTaaTaaTATAtATAt
  ATAtaTATaaaTAtAtaTAtA -> TAtATAtaaaaaaaTATAtATAt
  atATAtATATaaaaaaat -> aTAtAtaTAtaaaaaaaaaaaaaT
  TTaaaTaaaaTAtAtaTAtA -> aaaaaaTaaaaaaaaTATAtATAt
  taTAtaTATaaTAtAtaTAtA -> TatAtATAtaaaaaTATAtATAt
  TTaaTaaTaTaTAtAtaTAtA -> aaaaTaaaaTaaTaaTATAtATAt
  TTaTaTaaaTaTAtAtaTAtA -> aaTaaTaaaaaaTaaTATAtATAt
  TTaTaaTaaTaTAtAtaTAtA -> aaTaaaaTaaaaTaaTATAtATAt
  TTaaTaTaaTaTAtAtaTAtA -> aaaaTaaTaaaaTaaTATAtATAt
  TTaaTaTaTaaTAtAtaTAtA -> aaaaTaaTaaTaaaaTATAtATAt
  TTaTaaTaTaaTAtAtaTAtA -> aaTaaaaTaaTaaaaTATAtATAt
  aTAtATATaaaaTAtAtaTAtA -> TAtaTAtaaaaaaaTATAtATAt
  TTaTaTaaTaaTAtAtaTAtA -> aaTaaTaaaaTaaaaTATAtATAt
  TTaTaTaTaaaTAtAtaTAtA -> aaTaaTaaTaaaaaaTATAtATAt
  TTaaTaaaaTaTAtAtaTAtA -> aaaaTaaaaaaaaTaaTATAtATAt
  TTaTaaaaTaaTAtAtaTAtA -> aaTaaaaaaaaTaaaaTATAtATAt
  TTaaaTaaaTaTAtAtaTAtA -> aaaaaaTaaaaaaTaaTATAtATAt
  TTaaaTaaTaaTAtAtaTAtA -> aaaaaaTaaaaTaaaaTATAtATAt
  TTaTaTaaaaaTAtAtaTAtA -> aaTaaTaaaaaaaaaaTATAtATAt
  TTaaTaaaTaaTAtAtaTAtA -> aaaaTaaaaaaTaaaaTATAtATAt
  TTaTaaaTaaaTAtAtaTAtA -> aaTaaaaaaTaaaaaaTATAtATAt
  TTaaaTaTaaaTAtAtaTAtA -> aaaaaaTaaTaaaaaaTATAtATAt
  ATAtaTATaaTaTAtAtaTAtA -> TAtATAtaaaaaTaaTATAtATAt
  ATAtaTATaTaaTAtAtaTAtA -> TAtATAtaaaTaaaaTATAtATAt
  TTaaTaaTaaaTAtAtaTAtA -> aaaaTaaaaTaaaaaaTATAtATAt
  TTaaTaTaaaaTAtAtaTAtA -> aaaaTaaTaaaaaaaaTATAtATAt
  TTaTaaTaaaaTAtAtaTAtA -> aaTaaaaTaaaaaaaaTATAtATAt
  taTAtaTATaTaTAtAtaTAtA -> TatAtATAtaaaTaaTATAtATAt
  aTAtAtaTAAtaTATaat -> aTAtATatAtATAAtaaaaaT
  TTaTaaaaaaaTAtAtaTAtA -> aaTaaaaaaaaaaaaaaTATAtATAt
  TTaaTaaaaaaTAtAtaTAtA -> aaaaTaaaaaaaaaaaaTATAtATAt
  TTaaaaTaaaaTAtAtaTAtA -> aaaaaaaaTaaaaaaaaTATAtATAt
  TTaTaTaaTaTaTAtAtaTAtA -> aaTaaTaaaaTaaTaaTATAtATAt
  atATAtATATaaaaaaaat -> aTAtAtaTAtaaaaaaaaaaaaaaaT
  TTaaaTaaaaaTAtAtaTAtA -> aaaaaaTaaaaaaaaaaTATAtATAt
  TTaTaTaTaaTaTAtAtaTAtA -> aaTaaTaaTaaaaTaaTATAtATAt
  TTaTaTaTaTaaTAtAtaTAtA -> aaTaaTaaTaaTaaaaTATAtATAt
  taTAtaTATaaaTAtAtaTAtA -> TatAtATAtaaaaaaaTATAtATAt
  TTaaTaaTaaTaTAtAtaTAtA -> aaaaTaaaaTaaaaTaaTATAtATAt
  TTaaTaaTaTaaTAtAtaTAtA -> aaaaTaaaaTaaTaaaaTATAtATAt
  TTaTaTaaaaTaTAtAtaTAtA -> aaTaaTaaaaaaaaTaaTATAtATAt
  TTaaTaTaaaTaTAtAtaTAtA -> aaaaTaaTaaaaaaTaaTATAtATAt
  TTaTaaTaaaTaTAtAtaTAtA -> aaTaaaaTaaaaaaTaaTATAtATAt
  TTaTaTaaaTaaTAtAtaTAtA -> aaTaaTaaaaaaTaaaaTATAtATAt
  TTaTaaTaaTaaTAtAtaTAtA -> aaTaaaaTaaaaTaaaaTATAtATAt
  TTaaTaTaaTaaTAtAtaTAtA -> aaaaTaaTaaaaTaaaaTATAtATAt
  TTaaTaTaTaaaTAtAtaTAtA -> aaaaTaaTaaTaaaaaaTATAtATAt
  TTaTaaTaTaaaTAtAtaTAtA -> aaTaaaaTaaTaaaaaaTATAtATAt
  ATAtaTATaTaTaTAtAtaTAtA -> TAtATAtaaaTaaTaaTATAtATAt
  TTaTaTaTaaaaTAtAtaTAtA -> aaTaaTaaTaaaaaaaaTATAtATAt
  TTaTaTaaTaaaTAtAtaTAtA -> aaTaaTaaaaTaaaaaaTATAtATAt
  aTAtAtaTAAtaTATaTat -> aTAtATatAtATAAtaaaTaaT
  TTaaaTaaaaTaTAtAtaTAtA -> aaaaaaTaaaaaaaaTaaTATAtATAt
  TTaaTaaaaTaaTAtAtaTAtA -> aaaaTaaaaaaaaTaaaaTATAtATAt
  TTaTaaaaTaaaTAtAtaTAtA -> aaTaaaaaaaaTaaaaaaTATAtATAt
  TTaaaTaaaTaaTAtAtaTAtA -> aaaaaaTaaaaaaTaaaaTATAtATAt
  TTaTaTaaaaaaTAtAtaTAtA -> aaTaaTaaaaaaaaaaaaTATAtATAt
  TTaaaTaaTaaaTAtAtaTAtA -> aaaaaaTaaaaTaaaaaaTATAtATAt
  TTaaTaTaaaaaTAtAtaTAtA -> aaaaTaaTaaaaaaaaaaTATAtATAt
  TTaTaaTaaaaaTAtAtaTAtA -> aaTaaaaTaaaaaaaaaaTATAtATAt
  TTaaTaaaTaaaTAtAtaTAtA -> aaaaTaaaaaaTaaaaaaTATAtATAt
  TTaTaaaTaaaaTAtAtaTAtA -> aaTaaaaaaTaaaaaaaaTATAtATAt
  TTaaaTaTaaaaTAtAtaTAtA -> aaaaaaTaaTaaaaaaaaTATAtATAt
  taTAtaTATaaTaTAtAtaTAtA -> TatAtATAtaaaaaTaaTATAtATAt
  taTAtaTATaTaaTAtAtaTAtA -> TatAtATAtaaaTaaaaTATAtATAt
  aTAtAtaTAAtaTATaaat -> aTAtATatAtATAAtaaaaaaaT
  ATAtaTATaaTaaTAtAtaTAtA -> TAtATAtaaaaaTaaaaTATAtATAt
  TTaaTaaTaaaaTAtAtaTAtA -> aaaaTaaaaTaaaaaaaaTATAtATAt
  TTaaTaaaaaaaTAtAtaTAtA -> aaaaTaaaaaaaaaaaaaaTATAtATAt
  TTaaaTaaaaaaTAtAtaTAtA -> aaaaaaTaaaaaaaaaaaaTATAtATAt
  TTaaaaTaaaaaTAtAtaTAtA -> aaaaaaaaTaaaaaaaaaaTATAtATAt
  atATAtATATaaaaaaaaat -> aTAtAtaTAtaaaaaaaaaaaaaaaaaT
  TTaTaTaaTaaTaTAtAtaTAtA -> aaTaaTaaaaTaaaaTaaTATAtATAt
  TTaTaTaaTaTaaTAtAtaTAtA -> aaTaaTaaaaTaaTaaaaTATAtATAt
  TTaTaTaTaaaTaTAtAtaTAtA -> aaTaaTaaTaaaaaaTaaTATAtATAt
  TTaTaTaTaaTaaTAtAtaTAtA -> aaTaaTaaTaaaaTaaaaTATAtATAt
  TTaTaTaTaTaaaTAtAtaTAtA -> aaTaaTaaTaaTaaaaaaTATAtATAt
  taTAtaTATaaaaTAtAtaTAtA -> TatAtATAtaaaaaaaaaTATAtATAt
  TTaaTaaTaaaTaTAtAtaTAtA -> aaaaTaaaaTaaaaaaTaaTATAtATAt
  TTaaTaaTaaTaaTAtAtaTAtA -> aaaaTaaaaTaaaaTaaaaTATAtATAt
  TTaaTaaTaTaaaTAtAtaTAtA -> aaaaTaaaaTaaTaaaaaaTATAtATAt
  TTaaTaTaaaaTaTAtAtaTAtA -> aaaaTaaTaaaaaaaaTaaTATAtATAt
  TTaTaaTaaaaTaTAtAtaTAtA -> aaTaaaaTaaaaaaaaTaaTATAtATAt
  TTaTaTaaaaTaaTAtAtaTAtA -> aaTaaTaaaaaaaaTaaaaTATAtATAt
  TTaaTaTaaaTaaTAtAtaTAtA -> aaaaTaaTaaaaaaTaaaaTATAtATAt
  TTaTaaTaaaTaaTAtAtaTAtA -> aaTaaaaTaaaaaaTaaaaTATAtATAt
  TTaTaTaaaTaaaTAtAtaTAtA -> aaTaaTaaaaaaTaaaaaaTATAtATAt
  TTaTaTaTaaaaaTAtAtaTAtA -> aaTaaTaaTaaaaaaaaaaTATAtATAt
  TTaTaaTaaTaaaTAtAtaTAtA -> aaTaaaaTaaaaTaaaaaaTATAtATAt
  TTaaTaTaaTaaaTAtAtaTAtA -> aaaaTaaTaaaaTaaaaaaTATAtATAt
  TTaaTaTaTaaaaTAtAtaTAtA -> aaaaTaaTaaTaaaaaaaaTATAtATAt
  TTaTaaTaTaaaaTAtAtaTAtA -> aaTaaaaTaaTaaaaaaaaTATAtATAt
  taTAtaTATaTaTaTAtAtaTAtA -> TatAtATAtaaaTaaTaaTATAtATAt
  aTAtAtaTAAtaTATaaTat -> aTAtATatAtATAAtaaaaaTaaT
  aTAtAtaTAAtaTATaTaat -> aTAtATatAtATAAtaaaTaaaaT
  ATAtaTATaTaTaaTAtAtaTAtA -> TAtATAtaaaTaaTaaaaTATAtATAt
  TTaTaTaaTaaaaTAtAtaTAtA -> aaTaaTaaaaTaaaaaaaaTATAtATAt
  TTaTaTaaaaaaaTAtAtaTAtA -> aaTaaTaaaaaaaaaaaaaaTATAtATAt
  TTaaaTaaaaTaaTAtAtaTAtA -> aaaaaaTaaaaaaaaTaaaaTATAtATAt
  TTaaTaaaaTaaaTAtAtaTAtA -> aaaaTaaaaaaaaTaaaaaaTATAtATAt
  TTaTaaaaTaaaaTAtAtaTAtA -> aaTaaaaaaaaTaaaaaaaaTATAtATAt
  TTaaaTaaaTaaaTAtAtaTAtA -> aaaaaaTaaaaaaTaaaaaaTATAtATAt
  TTaaTaTaaaaaaTAtAtaTAtA -> aaaaTaaTaaaaaaaaaaaaTATAtATAt
  TTaTaaTaaaaaaTAtAtaTAtA -> aaTaaaaTaaaaaaaaaaaaTATAtATAt
  TTaaaTaaTaaaaTAtAtaTAtA -> aaaaaaTaaaaTaaaaaaaaTATAtATAt
  TTaaTaaTaaaaaTAtAtaTAtA -> aaaaTaaaaTaaaaaaaaaaTATAtATAt
  TTaaaTaTaaaaaTAtAtaTAtA -> aaaaaaTaaTaaaaaaaaaaTATAtATAt
  TTaTaaaTaaaaaTAtAtaTAtA -> aaTaaaaaaTaaaaaaaaaaTATAtATAt
  TTaaTaaaTaaaaTAtAtaTAtA -> aaaaTaaaaaaTaaaaaaaaTATAtATAt
  taTAtaTATaaTaaTAtAtaTAtA -> TatAtATAtaaaaaTaaaaTATAtATAt
  taTAtaTATaTaaaTAtAtaTAtA -> TatAtATAtaaaTaaaaaaTATAtATAt
